CustomerID,Date,Month,Season,Age,Gender,Region,Income,Membership,ProductsPurchased,PurchaseFrequency,AverageOrderValue,DiscountUsed,MarketingChannel,SatisfactionScore,ChurnRisk,CustomerLifetimeValue
735,2026-07-18,July,Q3,60,Male,West,97682,Bronze,6,6,183.53,Yes,Referral,3.6,Medium,4731.26
736,2026-03-06,March,Q1,20,Female,East,100364,Platinum,10,11,151.33,Yes,Referral,4.6,Low,8536.15
737,2026-06-15,June,Q2,43,Female,East,40872,Silver,11,6,135.17,Yes,Referral,3.9,Medium,2901.99
738,2026-11-10,November,Q4,37,Male,South,84216,Bronze,10,6,182.93,Yes,Email,5.0,Low,7328.04
739,2026-08-17,August,Q3,22,Female,North,39728,Silver,11,10,202.47,No,Social Media,2.7,High,5676.04
740,2026-12-01,December,Q4,65,Male,South,82625,Bronze,11,10,92.19,No,Email,4.2,Low,6859.59
741,2026-05-28,May,Q2,51,Female,East,144972,Silver,9,6,180.16,No,Referral,4.2,Low,6053.0
742,2026-01-29,January,Q1,39,Female,West,116896,Silver,3,3,129.46,Yes,Referral,4.1,Medium,1810.95
743,2026-04-30,April,Q2,44,Female,South,146899,Gold,9,5,120.8,No,Referral,4.8,Low,3484.65
744,2026-05-23,May,Q2,63,Male,South,134308,Gold,6,6,193.68,No,Email,3.9,Medium,5031.51
745,2026-09-19,September,Q3,20,Female,East,68007,Bronze,9,5,108.29,Yes,Referral,3.6,Medium,1461.74
746,2026-12-23,December,Q4,39,Female,North,48544,Bronze,11,11,264.25,No,Referral,3.8,Medium,17405.48
747,2026-01-24,January,Q1,51,Female,South,61643,Silver,9,7,204.23,No,Email,3.3,Medium,4263.47
748,2026-02-16,February,Q1,61,Male,South,43087,Silver,6,6,177.2,No,Email,4.8,Low,7295.02
749,2026-04-20,April,Q2,42,Male,West,97885,Silver,10,7,86.8,Yes,Social Media,4.6,Low,2176.95
750,2026-02-13,February,Q1,32,Female,West,61721,Gold,18,13,111.89,Yes,Referral,3.4,Medium,5312.8
751,2026-11-19,November,Q4,53,Female,West,78460,Silver,16,11,168.23,No,Social Media,3.2,Medium,6909.81
752,2026-03-04,March,Q1,37,Female,East,118541,Gold,6,5,162.2,Yes,Referral,2.5,High,1619.13
753,2026-07-08,July,Q3,36,Male,West,61495,Gold,11,7,162.43,Yes,Email,3.4,Medium,5043.54
754,2026-05-22,May,Q2,57,Male,East,61095,Bronze,12,7,73.97,Yes,Referral,4.1,Low,2466.38
755,2026-06-09,June,Q2,62,Male,West,115193,Bronze,8,7,140.12,Yes,Direct,3.3,Medium,3607.48
756,2026-04-20,April,Q2,45,Female,North,147307,Bronze,3,3,96.27,Yes,Direct,4.3,Medium,929.92
757,2026-04-12,April,Q2,36,Female,North,61957,Silver,12,8,58.36,Yes,Email,2.8,High,1103.03
758,2026-12-20,December,Q4,19,Male,North,35922,Bronze,15,9,248.56,No,Direct,3.7,Medium,12226.18
759,2026-06-15,June,Q2,66,Female,South,132798,Silver,9,7,126.15,No,Social Media,3.8,Medium,3174.08
760,2026-12-25,December,Q4,61,Female,North,74954,Bronze,13,9,220.88,No,Email,3.0,Medium,7861.3
761,2026-08-18,August,Q3,56,Male,North,103505,Silver,8,8,152.25,Yes,Referral,4.5,Low,6514.91
762,2026-08-28,August,Q3,35,Female,West,99867,Platinum,11,10,163.56,Yes,Referral,4.7,Low,13416.62
763,2026-03-01,March,Q1,42,Female,North,50952,Bronze,10,8,131.54,No,Email,3.3,Medium,3128.04
764,2026-09-28,September,Q3,37,Male,South,116093,Silver,5,5,97.65,Yes,Referral,3.1,Medium,1702.56
765,2026-08-04,August,Q3,37,Female,West,59780,Bronze,6,6,153.34,No,Referral,4.3,Low,5347.87
766,2026-04-16,April,Q2,70,Female,West,95141,Silver,9,6,56.42,Yes,Email,3.7,Medium,1068.37
767,2026-11-20,November,Q4,66,Female,North,56780,Bronze,10,9,103.45,No,Referral,4.6,Low,4316.26
768,2026-07-23,July,Q3,69,Male,West,127794,Gold,8,9,197.98,No,Direct,3.7,Medium,6852.4
769,2026-11-26,November,Q4,43,Male,North,64938,Silver,9,10,160.61,No,Referral,3.7,Medium,8486.51
770,2026-11-21,November,Q4,27,Female,North,86159,Silver,15,10,172.37,Yes,Email,3.3,Medium,7119.5
771,2026-02-11,February,Q1,21,Female,North,87182,Bronze,12,10,177.92,Yes,Email,3.5,Medium,7060.69
772,2026-02-14,February,Q1,35,Female,South,28274,Gold,9,11,219.81,Yes,Social Media,4.8,Low,13056.52
773,2026-09-13,September,Q3,49,Male,North,46243,Bronze,3,3,99.2,No,Direct,4.6,Medium,1427.03
774,2026-03-15,March,Q1,27,Male,North,127928,Silver,6,5,161.03,No,Referral,4.4,Low,4461.09
775,2026-05-01,May,Q2,34,Female,South,90051,Bronze,2,2,75.49,No,Direct,4.7,High,542.53
776,2026-01-08,January,Q1,42,Female,South,75699,Bronze,5,6,144.99,Yes,Referral,2.8,High,1712.94
777,2026-11-04,November,Q4,55,Male,East,34689,Bronze,10,8,164.51,No,Referral,3.2,Medium,5355.87
778,2026-09-29,September,Q3,65,Male,South,27495,Gold,14,8,156.54,No,Email,3.9,Medium,6557.84
779,2026-07-30,July,Q3,55,Male,West,53918,Bronze,6,5,150.29,No,Referral,3.1,Medium,2728.75
780,2026-01-09,January,Q1,42,Male,South,63875,Bronze,3,2,92.26,Yes,Social Media,3.3,High,410.58
781,2026-02-13,February,Q1,39,Female,North,136627,Platinum,10,8,220.8,No,Email,3.5,Medium,7666.93
782,2026-02-25,February,Q1,62,Male,East,93810,Bronze,9,6,162.05,No,Email,3.3,Medium,3387.11
783,2026-12-17,December,Q4,39,Female,East,46730,Bronze,9,8,189.44,Yes,Direct,3.3,Medium,6199.1
784,2026-08-02,August,Q3,69,Female,East,98072,Bronze,8,5,125.25,No,Social Media,3.3,Medium,1666.16
785,2026-10-30,October,Q4,19,Male,South,139646,Silver,9,9,112.21,Yes,Social Media,3.7,Medium,4731.03
786,2026-05-14,May,Q2,18,Male,South,78491,Platinum,8,5,151.75,No,Referral,4.7,Low,6514.86
787,2026-01-23,January,Q1,40,Female,East,65991,Gold,8,6,98.57,No,Referral,3.6,Medium,2083.37
788,2026-02-20,February,Q1,66,Female,South,141509,Silver,8,6,152.43,No,Referral,2.2,High,2344.55
789,2026-06-25,June,Q2,19,Female,South,91029,Silver,9,9,136.58,Yes,Direct,3.7,Medium,4740.14
790,2026-03-26,March,Q1,35,Female,South,78192,Gold,11,6,199.36,No,Email,3.3,Medium,3576.91
791,2026-04-25,April,Q2,39,Male,North,59459,Bronze,3,2,132.99,Yes,Social Media,4.4,High,518.3
792,2026-06-28,June,Q2,53,Female,South,110136,Silver,7,5,122.18,No,Direct,3.2,Medium,2793.82
793,2026-06-19,June,Q2,44,Female,North,112527,Silver,14,9,101.15,No,Referral,4.1,Low,5124.42
794,2026-08-30,August,Q3,47,Female,North,97338,Bronze,10,6,127.85,No,Referral,4.1,Low,4046.41
795,2026-04-29,April,Q2,28,Male,North,95595,Gold,5,3,116.25,Yes,Referral,3.8,Medium,1750.87
796,2026-04-28,April,Q2,68,Female,West,93047,Gold,12,8,170.05,Yes,Direct,3.8,Medium,6637.61
797,2026-05-09,May,Q2,51,Male,West,25250,Bronze,6,4,121.22,Yes,Social Media,4.4,Medium,1915.23
798,2026-01-06,January,Q1,51,Female,East,82995,Gold,10,6,139.9,No,Referral,3.1,Medium,3787.23
799,2026-11-02,November,Q4,42,Male,East,62761,Silver,8,7,234.44,Yes,Email,4.0,Low,10217.71
800,2026-04-18,April,Q2,27,Male,East,137383,Silver,10,11,125.42,No,Email,4.5,Low,8371.96
801,2026-04-28,April,Q2,55,Male,West,118655,Bronze,3,3,174.46,No,Referral,3.0,Medium,1912.95
802,2026-11-28,November,Q4,59,Male,South,25751,Bronze,5,5,182.16,Yes,Direct,4.4,Low,6471.48
803,2026-07-23,July,Q3,68,Male,South,70350,Bronze,7,5,138.19,Yes,Social Media,3.4,Medium,3008.6
804,2026-07-22,July,Q3,56,Female,North,99655,Bronze,5,4,48.26,Yes,Referral,3.4,Medium,723.86
805,2026-01-12,January,Q1,58,Male,North,40758,Silver,8,9,87.92,Yes,Social Media,2.4,High,1338.59
806,2026-06-18,June,Q2,57,Female,East,42297,Gold,14,8,176.17,No,Direct,4.1,Low,9908.6
807,2026-08-08,August,Q3,18,Female,West,44625,Silver,10,6,150.46,No,Social Media,3.1,Medium,4009.5
808,2026-12-11,December,Q4,22,Male,West,57749,Gold,12,9,213.83,No,Referral,4.5,Low,14666.15
809,2026-11-23,November,Q4,52,Female,South,148231,Bronze,7,4,141.88,No,Social Media,4.6,Medium,3120.8
810,2026-06-29,June,Q2,28,Female,North,49651,Gold,12,7,149.64,No,Social Media,3.7,Medium,3854.05
811,2026-09-02,September,Q3,29,Male,West,47673,Platinum,9,10,223.29,No,Direct,2.4,High,5421.15
812,2026-11-30,November,Q4,60,Female,South,56206,Bronze,4,5,140.73,No,Social Media,3.7,Medium,2468.3
813,2026-09-16,September,Q3,63,Male,North,67360,Silver,4,5,103.25,Yes,Referral,4.0,Low,1987.43
814,2026-08-02,August,Q3,25,Male,West,57669,Bronze,11,10,109.1,Yes,Direct,4.1,Low,5554.03
815,2026-12-02,December,Q4,26,Male,East,35236,Bronze,9,6,210.75,No,Social Media,4.2,Low,8383.23
816,2026-12-06,December,Q4,20,Male,West,37662,Gold,11,10,178.27,No,Social Media,4.9,Low,17640.35
817,2026-08-24,August,Q3,51,Male,South,50058,Bronze,13,8,127.08,No,Social Media,4.0,Low,4574.37
818,2026-09-24,September,Q3,61,Female,South,149950,Gold,16,9,156.6,No,Direct,4.6,Low,8803.65
819,2026-11-28,November,Q4,63,Male,South,131645,Silver,9,9,171.22,No,Referral,3.4,Medium,7433.73
820,2026-01-02,January,Q1,39,Female,West,76234,Silver,6,6,153.8,Yes,Direct,3.9,Medium,3867.24
821,2026-08-23,August,Q3,18,Female,East,37304,Silver,13,10,126.04,Yes,Direct,4.4,Low,7197.13
822,2026-09-16,September,Q3,32,Female,West,60117,Platinum,11,9,178.18,Yes,Social Media,4.2,Low,9321.08
823,2026-02-25,February,Q1,55,Male,East,148262,Silver,7,7,172.93,Yes,Referral,3.2,Medium,3896.01
824,2026-09-17,September,Q3,37,Male,North,84545,Bronze,11,7,116.07,Yes,Direct,4.5,Low,3673.01
825,2026-01-19,January,Q1,37,Female,East,51114,Bronze,4,4,89.37,No,Social Media,3.4,Medium,1074.53
826,2026-12-09,December,Q4,49,Male,South,77295,Gold,8,9,212.97,No,Social Media,3.4,Medium,10824.03
827,2026-01-23,January,Q1,46,Male,West,40277,Gold,12,7,194.31,No,Email,4.0,Low,5459.13
828,2026-05-03,May,Q2,53,Female,South,142404,Bronze,8,5,64.76,Yes,Direct,3.5,Medium,805.07
829,2026-10-19,October,Q4,29,Male,North,109551,Bronze,5,4,99.26,No,Email,3.4,Medium,1445.95
830,2026-06-20,June,Q2,40,Female,East,43706,Bronze,12,8,180.74,No,Referral,3.0,Medium,5662.89
831,2026-05-19,May,Q2,28,Female,East,99542,Platinum,15,9,139.63,Yes,Direct,3.9,Medium,5374.6
832,2026-07-21,July,Q3,40,Female,North,80949,Platinum,13,10,208.11,No,Social Media,4.2,Low,18406.63
833,2026-09-23,September,Q3,18,Female,North,46334,Platinum,16,9,171.26,No,Email,4.3,Low,9097.67
834,2026-07-16,July,Q3,27,Female,West,36106,Silver,15,10,98.08,Yes,Social Media,4.7,Low,4779.09
835,2026-04-02,April,Q2,23,Male,East,103327,Gold,11,8,119.5,No,Direct,3.4,Medium,4044.02
836,2026-02-15,February,Q1,32,Female,North,147922,Bronze,9,6,88.38,No,Social Media,3.7,Medium,1598.33
837,2026-04-13,April,Q2,24,Male,North,99614,Gold,7,5,114.47,Yes,Email,4.4,Low,2366.74
838,2026-03-09,March,Q1,32,Female,East,100641,Bronze,2,2,103.84,No,Social Media,3.5,High,521.31
839,2026-03-07,March,Q1,70,Female,South,72903,Bronze,8,5,137.59,Yes,Email,3.8,Medium,2610.19
840,2026-08-10,August,Q3,59,Male,West,69538,Bronze,9,9,88.98,No,Email,2.1,High,1797.73
841,2026-09-11,September,Q3,67,Female,East,137505,Bronze,11,9,144.2,Yes,Social Media,3.6,Medium,3666.04
842,2026-06-20,June,Q2,68,Female,North,45302,Silver,7,7,159.31,No,Direct,3.3,Medium,3970.03
843,2026-03-23,March,Q1,55,Male,West,111146,Gold,10,7,144.08,Yes,Referral,3.3,Medium,4606.54
844,2026-09-13,September,Q3,51,Female,South,98717,Bronze,7,8,125.98,No,Direct,4.3,Low,5047.85
845,2026-03-24,March,Q1,18,Female,North,80632,Silver,9,5,110.78,No,Email,3.7,Medium,1934.56
846,2026-09-20,September,Q3,62,Male,North,98663,Bronze,5,4,69.13,No,Email,4.3,Medium,1211.03
847,2026-02-28,February,Q1,37,Male,East,110190,Gold,16,10,165.83,Yes,Social Media,4.0,Low,10444.32
848,2026-07-13,July,Q3,59,Male,West,41323,Bronze,4,4,72.24,No,Direct,4.1,Medium,1000.3
849,2026-06-15,June,Q2,51,Female,North,56916,Silver,4,5,207.12,Yes,Direct,3.4,Medium,4580.29
850,2026-08-08,August,Q3,45,Female,North,29354,Gold,12,8,147.61,No,Social Media,3.2,Medium,4548.38
851,2026-09-22,September,Q3,36,Female,South,32728,Bronze,7,5,72.67,Yes,Social Media,3.7,Medium,1303.74
852,2026-10-15,October,Q4,49,Male,East,77609,Bronze,10,6,155.87,No,Referral,4.1,Low,4200.52
853,2026-06-21,June,Q2,66,Female,West,53844,Bronze,5,3,150.59,No,Social Media,5.0,Medium,1524.34
854,2026-06-14,June,Q2,53,Male,East,77745,Gold,13,8,158.76,No,Direct,3.1,Medium,5576.32
855,2026-04-24,April,Q2,35,Male,South,34734,Bronze,17,11,129.42,Yes,Direct,3.6,Medium,5228.8
856,2026-04-08,April,Q2,38,Male,North,105319,Gold,6,6,100.72,Yes,Email,4.6,Low,3257.46
857,2026-03-25,March,Q1,69,Female,East,81992,Silver,3,3,85.22,Yes,Referral,3.0,Medium,816.77
858,2026-01-28,January,Q1,67,Female,South,58887,Bronze,5,3,126.65,No,Email,4.4,Medium,1227.91
859,2026-08-13,August,Q3,44,Female,East,145785,Silver,13,8,176.21,No,Social Media,4.1,Low,6708.68
860,2026-04-23,April,Q2,35,Female,South,148986,Silver,13,8,119.63,Yes,Email,4.3,Low,4320.14
861,2026-12-15,December,Q4,22,Male,East,94993,Silver,8,9,188.12,Yes,Social Media,2.8,High,5648.48
862,2026-01-06,January,Q1,23,Female,South,52385,Gold,8,7,172.12,No,Social Media,3.8,Medium,5440.36
863,2026-12-28,December,Q4,38,Female,East,86492,Silver,19,11,223.91,No,Email,3.1,Medium,12207.28
864,2026-11-21,November,Q4,64,Male,North,123348,Bronze,14,10,112.55,Yes,Referral,3.6,Medium,5934.81
865,2026-07-27,July,Q3,39,Female,North,104597,Bronze,7,5,137.81,Yes,Direct,5.0,Low,4049.92
866,2026-04-25,April,Q2,67,Female,East,126010,Silver,4,3,90.71,Yes,Referral,4.3,Medium,913.61
867,2026-02-21,February,Q1,26,Male,South,43656,Silver,7,7,173.11,No,Email,2.3,High,3148.81
868,2026-02-12,February,Q1,67,Male,South,137443,Silver,10,10,142.97,Yes,Social Media,4.4,Low,7100.85
869,2026-08-09,August,Q3,42,Female,South,81963,Bronze,5,4,101.28,No,Referral,4.2,Medium,1609.13
870,2026-06-20,June,Q2,56,Female,South,55312,Gold,10,8,168.13,No,Direct,3.7,Medium,7743.73
871,2026-11-23,November,Q4,29,Female,East,105753,Gold,10,11,151.32,No,Direct,3.9,Medium,7925.12
872,2026-11-18,November,Q4,20,Female,South,55788,Bronze,10,8,139.3,No,Referral,4.0,Low,7261.76
873,2026-06-13,June,Q2,57,Male,North,102792,Gold,10,6,107.59,No,Social Media,4.5,Low,3732.48
874,2026-08-25,August,Q3,43,Female,South,66610,Silver,5,6,140.91,No,Email,3.8,Medium,3735.55
875,2026-07-05,July,Q3,49,Female,North,104038,Gold,6,5,205.58,No,Social Media,4.3,Low,6579.22
876,2026-12-24,December,Q4,69,Male,South,105236,Bronze,12,9,180.1,No,Referral,3.9,Medium,8910.53
877,2026-01-09,January,Q1,30,Female,East,126398,Gold,6,5,133.06,No,Direct,4.3,Low,2827.76
878,2026-06-24,June,Q2,43,Male,East,97883,Gold,12,10,150.96,No,Referral,4.3,Low,10242.38
879,2026-01-09,January,Q1,36,Male,North,88376,Bronze,6,4,56.93,No,Social Media,3.7,Medium,856.44
880,2026-12-06,December,Q4,53,Male,North,38703,Bronze,15,10,141.86,Yes,Direct,3.2,Medium,6506.28
881,2026-12-30,December,Q4,31,Female,South,123848,Bronze,10,11,156.84,No,Social Media,3.7,Medium,9735.83
882,2026-08-05,August,Q3,28,Female,East,86426,Gold,13,9,139.57,No,Direct,3.3,Medium,6176.75
883,2026-10-17,October,Q4,49,Female,West,141909,Bronze,5,3,93.5,No,Referral,4.0,Medium,953.63
884,2026-10-23,October,Q4,54,Male,South,134320,Platinum,11,10,160.13,Yes,Referral,4.4,Low,12790.63
885,2026-07-28,July,Q3,61,Male,South,118889,Silver,7,6,200.54,No,Direct,3.4,Medium,6016.88
886,2026-03-01,March,Q1,23,Female,North,119676,Bronze,5,5,121.99,Yes,Referral,3.9,Medium,1635.9
887,2026-10-23,October,Q4,25,Female,East,42199,Silver,1,1,140.34,No,Referral,2.9,High,317.14
888,2026-08-24,August,Q3,40,Male,South,106638,Silver,18,10,171.02,No,Referral,3.1,Medium,8038.27
889,2026-08-27,August,Q3,28,Male,East,119339,Bronze,6,7,132.59,No,Social Media,4.0,Low,3907.32
890,2026-10-30,October,Q4,35,Female,South,46210,Silver,8,9,151.39,Yes,Social Media,4.2,Low,7663.77
891,2026-12-02,December,Q4,29,Male,East,77751,Gold,21,12,187.01,Yes,Referral,4.8,Low,15551.2
892,2026-04-12,April,Q2,49,Male,South,139821,Gold,8,9,134.78,Yes,Email,4.1,Low,4532.93
893,2026-02-05,February,Q1,60,Male,South,138377,Bronze,8,9,138.42,No,Social Media,3.6,Medium,4707.05
894,2026-03-03,March,Q1,28,Female,North,75059,Bronze,9,5,118.09,Yes,Social Media,3.5,Medium,1441.84
895,2026-09-04,September,Q3,46,Female,North,34864,Bronze,4,3,111.02,Yes,Direct,3.3,Medium,957.82
896,2026-04-03,April,Q2,52,Male,South,130417,Bronze,6,5,85.94,Yes,Social Media,3.5,Medium,999.48
897,2026-06-25,June,Q2,43,Male,South,54913,Silver,7,5,215.94,Yes,Social Media,4.3,Low,4607.63
898,2026-07-19,July,Q3,69,Female,East,126448,Silver,10,7,102.5,Yes,Email,4.3,Low,2880.46
899,2026-06-07,June,Q2,59,Female,South,31623,Bronze,9,8,136.74,No,Referral,3.7,Medium,4474.23
900,2026-02-08,February,Q1,70,Male,North,30839,Bronze,8,7,116.04,No,Direct,4.4,Low,3567.53
901,2026-09-22,September,Q3,59,Female,South,141740,Silver,6,7,154.17,No,Direct,2.9,High,2629.63
902,2026-06-30,June,Q2,64,Female,West,75734,Bronze,1,1,54.92,Yes,Email,4.1,High,183.52
903,2026-01-27,January,Q1,42,Male,North,99725,Gold,7,6,117.99,No,Direct,4.2,Low,3667.73
904,2026-09-16,September,Q3,29,Male,North,126473,Bronze,7,6,144.64,Yes,Social Media,4.2,Low,2883.01
905,2026-01-29,January,Q1,31,Male,South,119326,Gold,4,5,113.96,No,Direct,3.5,Medium,2009.03
906,2026-12-29,December,Q4,27,Female,East,127863,Silver,9,9,165.68,Yes,Email,3.4,Medium,6050.9
907,2026-09-06,September,Q3,23,Female,East,37658,Platinum,9,8,164.72,Yes,Referral,3.9,Medium,8181.92
908,2026-07-02,July,Q3,18,Female,East,38600,Gold,16,10,179.43,No,Direct,2.0,High,4891.27
909,2026-03-28,March,Q1,64,Female,East,70258,Silver,2,2,87.89,No,Direct,3.5,High,472.67
910,2026-08-25,August,Q3,22,Female,North,98094,Gold,8,8,126.12,No,Email,3.2,Medium,3653.1
911,2026-02-16,February,Q1,18,Male,North,35642,Bronze,9,6,124.37,Yes,Referral,4.4,Low,3618.02
912,2026-05-23,May,Q2,67,Male,North,64151,Gold,6,6,124.77,No,Referral,3.9,Medium,2504.45
913,2026-02-10,February,Q1,67,Male,East,105841,Bronze,8,6,155.59,No,Social Media,3.7,Medium,3967.85
914,2026-12-18,December,Q4,25,Male,South,131618,Bronze,8,7,201.5,Yes,Email,4.1,Low,8463.86
915,2026-09-14,September,Q3,28,Female,West,26965,Bronze,5,6,141.42,No,Email,4.1,Low,4263.34
916,2026-02-06,February,Q1,51,Male,West,95052,Silver,6,7,160.42,No,Referral,4.0,Low,5727.12
917,2026-10-30,October,Q4,68,Male,East,36324,Bronze,9,9,186.54,Yes,Referral,4.5,Low,7896.97
918,2026-05-16,May,Q2,62,Male,East,45721,Bronze,12,7,95.1,No,Social Media,3.5,Medium,1661.64
919,2026-12-22,December,Q4,55,Female,South,94545,Bronze,11,7,116.12,No,Referral,3.9,Medium,3638.75
920,2026-02-19,February,Q1,53,Female,South,38143,Bronze,11,6,172.68,Yes,Social Media,4.9,Low,4217.61
921,2026-08-24,August,Q3,45,Female,West,92773,Platinum,7,8,201.91,No,Email,3.9,Medium,7385.37
922,2026-03-04,March,Q1,69,Female,East,58351,Bronze,5,4,126.45,No,Social Media,3.3,Medium,1272.93
923,2026-03-17,March,Q1,49,Male,West,124349,Bronze,6,6,99.09,No,Direct,2.5,High,1370.56
924,2026-01-31,January,Q1,61,Female,East,70454,Bronze,11,7,129.63,No,Social Media,3.8,Medium,2693.31
925,2026-04-02,April,Q2,62,Female,East,65133,Gold,14,8,147.05,No,Direct,4.1,Low,7129.39
926,2026-07-15,July,Q3,36,Female,West,117320,Bronze,3,3,99.41,Yes,Direct,4.3,Medium,1059.49
927,2026-09-10,September,Q3,63,Male,West,93739,Bronze,3,3,131.29,Yes,Referral,3.1,Medium,960.1
928,2026-09-12,September,Q3,35,Female,North,131034,Bronze,9,6,135.32,No,Referral,3.4,Medium,2097.44
929,2026-02-06,February,Q1,18,Female,South,103058,Bronze,3,3,46.47,Yes,Social Media,3.7,Medium,617.7
930,2026-11-29,November,Q4,54,Male,South,40182,Bronze,9,8,170.08,No,Social Media,3.0,Medium,6597.46
931,2026-04-11,April,Q2,58,Male,South,73321,Bronze,5,4,68.95,No,Referral,2.4,High,554.6
932,2026-11-17,November,Q4,22,Female,East,89013,Bronze,15,9,122.6,Yes,Email,4.0,Low,4565.08
933,2026-07-14,July,Q3,25,Male,West,140140,Gold,11,6,111.55,No,Social Media,3.9,Medium,3764.33
934,2026-03-30,March,Q1,24,Male,South,103806,Silver,12,7,134.39,No,Direct,3.9,Medium,3165.38
935,2026-05-31,May,Q2,51,Female,West,29648,Gold,15,10,166.25,No,Social Media,4.0,Low,7647.21
936,2026-08-12,August,Q3,30,Male,East,100965,Gold,11,8,145.98,No,Email,3.8,Medium,4921.31
937,2026-02-20,February,Q1,51,Male,East,75572,Platinum,11,8,174.57,Yes,Referral,4.2,Low,11080.65
938,2026-05-29,May,Q2,18,Male,West,25396,Bronze,5,5,145.15,Yes,Social Media,2.6,High,1597.13
939,2026-08-17,August,Q3,32,Female,North,136544,Silver,9,7,124.59,Yes,Referral,4.0,Low,3507.34
940,2026-08-08,August,Q3,40,Male,East,51736,Bronze,5,4,105.81,Yes,Email,3.5,Medium,1472.84
941,2026-08-27,August,Q3,20,Female,West,97655,Gold,8,7,158.32,No,Social Media,3.6,Medium,5401.58
942,2026-05-27,May,Q2,26,Male,North,124365,Bronze,6,6,108.83,No,Direct,4.7,Low,2526.48
943,2026-07-27,July,Q3,56,Male,North,73210,Silver,13,11,131.27,No,Social Media,4.0,Low,8917.85
944,2026-06-01,June,Q2,65,Male,North,111973,Bronze,10,9,145.49,Yes,Email,3.4,Medium,4829.45
945,2026-10-23,October,Q4,32,Male,West,130255,Bronze,8,7,128.64,No,Email,3.1,Medium,3643.62
946,2026-01-25,January,Q1,47,Male,East,57241,Bronze,4,3,146.26,No,Referral,4.6,Medium,1435.77
947,2026-01-20,January,Q1,53,Male,West,123127,Silver,7,4,155.83,Yes,Social Media,3.6,Medium,2755.92
948,2026-04-01,April,Q2,56,Female,North,61918,Silver,11,9,60.26,No,Social Media,4.5,Low,3291.43
949,2026-04-24,April,Q2,38,Female,East,118594,Silver,12,8,138.52,Yes,Social Media,3.9,Medium,3530.93
950,2026-04-02,April,Q2,25,Male,South,69191,Bronze,4,3,123.12,No,Direct,3.4,Medium,1282.52
951,2026-12-19,December,Q4,34,Male,South,101871,Bronze,12,8,108.03,No,Email,4.0,Low,4563.26
952,2026-05-19,May,Q2,51,Male,North,46228,Bronze,7,5,123.98,No,Social Media,3.9,Medium,2677.4
953,2026-05-19,May,Q2,39,Male,West,47716,Bronze,8,6,110.0,Yes,Social Media,4.0,Low,3356.28
954,2026-03-24,March,Q1,41,Male,South,97929,Silver,7,5,69.12,Yes,Email,5.0,Low,1647.24
955,2026-04-01,April,Q2,62,Female,North,50502,Bronze,9,7,70.23,No,Email,2.7,High,895.71
956,2026-11-10,November,Q4,68,Female,West,132412,Gold,9,6,236.35,Yes,Social Media,4.2,Low,10451.46
957,2026-05-20,May,Q2,49,Female,South,60380,Silver,5,3,161.46,No,Referral,3.1,Medium,2128.89
958,2026-04-01,April,Q2,66,Male,North,95211,Platinum,4,5,108.5,No,Referral,3.3,Medium,2566.08
959,2026-07-29,July,Q3,51,Male,North,136835,Silver,8,6,153.49,No,Email,5.0,Low,4583.34
960,2026-10-30,October,Q4,59,Male,North,142842,Silver,7,4,108.62,Yes,Referral,3.6,Medium,1295.74
961,2026-05-06,May,Q2,57,Female,North,97019,Bronze,9,7,150.42,No,Email,3.2,Medium,2655.94
962,2026-11-15,November,Q4,23,Male,East,74269,Platinum,16,12,213.57,No,Referral,3.4,Medium,14839.24
963,2026-07-08,July,Q3,41,Male,East,46094,Bronze,5,6,101.17,No,Email,3.6,Medium,1838.56
964,2026-07-01,July,Q3,37,Male,East,136076,Silver,8,8,140.34,No,Referral,4.1,Low,7581.12
965,2026-02-03,February,Q1,25,Female,North,119263,Gold,7,6,188.69,Yes,Referral,4.1,Low,5420.23
966,2026-10-24,October,Q4,58,Male,East,46894,Silver,6,5,103.5,No,Referral,3.1,Medium,1497.78
967,2026-07-12,July,Q3,25,Female,West,47416,Gold,10,8,180.46,No,Social Media,4.3,Low,10202.81
968,2026-04-21,April,Q2,30,Male,East,130127,Bronze,10,6,109.51,No,Direct,4.5,Low,3382.92
969,2026-01-03,January,Q1,49,Male,South,25788,Bronze,6,5,107.35,No,Direct,4.6,Low,2213.84
970,2026-09-23,September,Q3,20,Female,North,64718,Gold,8,7,221.1,No,Social Media,3.8,Medium,7637.2
971,2026-11-29,November,Q4,52,Female,South,49514,Silver,12,8,151.2,No,Referral,3.3,Medium,5602.33
972,2026-08-31,August,Q3,50,Female,North,78938,Gold,10,6,214.18,No,Referral,5.0,Low,8892.48
973,2026-02-25,February,Q1,51,Male,West,141032,Platinum,17,10,176.86,Yes,Social Media,4.1,Low,15902.07
974,2026-11-14,November,Q4,27,Female,East,82370,Bronze,14,9,185.53,No,Email,3.2,Medium,7133.46
975,2026-10-26,October,Q4,45,Male,West,111022,Silver,11,10,154.63,No,Direct,5.0,Low,9971.32
976,2026-03-23,March,Q1,42,Male,South,122972,Bronze,7,8,78.27,No,Social Media,3.4,Medium,2465.55
977,2026-12-06,December,Q4,40,Female,South,110413,Silver,10,9,164.28,Yes,Direct,3.6,Medium,8308.51
978,2026-03-18,March,Q1,44,Female,North,52223,Platinum,10,6,133.68,Yes,Direct,4.3,Low,6230.18
